,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
405,Zigzag,asm,normal,896,802816,5400700.0
406,Zigzag,asm,normal,896,802816,5232107.0
407,Zigzag,asm,normal,896,802816,5151813.0
408,Zigzag,asm,normal,896,802816,5150922.0
409,Zigzag,asm,normal,896,802816,5255787.0
410,Zigzag,asm,normal,896,802816,5161065.0
411,Zigzag,asm,normal,896,802816,5061377.0
412,Zigzag,asm,normal,896,802816,5299905.0
413,Zigzag,asm,normal,896,802816,17838556.0
414,Zigzag,asm,normal,896,802816,5297933.0
415,Zigzag,asm,normal,896,802816,4987519.0
416,Zigzag,asm,normal,896,802816,5126832.0
417,Zigzag,asm,normal,896,802816,5249616.0
418,Zigzag,asm,normal,896,802816,5272949.0
419,Zigzag,asm,normal,896,802816,5125062.0
420,Zigzag,asm,normal,960,921600,6782829.0
421,Zigzag,asm,normal,960,921600,6279320.0
422,Zigzag,asm,normal,960,921600,6657596.0
423,Zigzag,asm,normal,960,921600,5924553.0
424,Zigzag,asm,normal,960,921600,6085800.0
425,Zigzag,asm,normal,960,921600,6448308.0
426,Zigzag,asm,normal,960,921600,20036196.0
427,Zigzag,asm,normal,960,921600,6100863.0
428,Zigzag,asm,normal,960,921600,5916074.0
429,Zigzag,asm,normal,960,921600,5866992.0
430,Zigzag,asm,normal,960,921600,5904989.0
431,Zigzag,asm,normal,960,921600,6016209.0
432,Zigzag,asm,normal,960,921600,6090286.0
433,Zigzag,asm,normal,960,921600,6226844.0
434,Zigzag,asm,normal,960,921600,6401074.0
435,Zigzag,asm,normal,960,921600,6069799.0
436,Zigzag,asm,normal,960,921600,6109741.0
437,Zigzag,asm,normal,960,921600,5941119.0
438,Zigzag,asm,normal,960,921600,5905981.0
439,Zigzag,asm,normal,960,921600,6227709.0
440,Zigzag,asm,normal,960,921600,6246683.0
441,Zigzag,asm,normal,960,921600,6782264.0
442,Zigzag,asm,normal,960,921600,6130720.0
443,Zigzag,asm,normal,960,921600,5922730.0
444,Zigzag,asm,normal,960,921600,5743967.0
445,Zigzag,asm,normal,960,921600,6492139.0
446,Zigzag,asm,normal,960,921600,6401890.0
447,Zigzag,asm,normal,960,921600,6222535.0
448,Zigzag,asm,normal,960,921600,5916511.0
449,Zigzag,asm,normal,960,921600,5911581.0
450,Zigzag,asm,normal,1024,1048576,7700972.0
451,Zigzag,asm,normal,1024,1048576,7303425.0
452,Zigzag,asm,normal,1024,1048576,21466740.0
453,Zigzag,asm,normal,1024,1048576,8045856.0
454,Zigzag,asm,normal,1024,1048576,7490697.0
455,Zigzag,asm,normal,1024,1048576,7350230.0
