,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
432,Zigzag,asm,normal,960,921600,5902741.0
433,Zigzag,asm,normal,960,921600,6081207.0
434,Zigzag,asm,normal,960,921600,6566164.0
435,Zigzag,asm,normal,960,921600,5925916.0
436,Zigzag,asm,normal,960,921600,6368355.0
437,Zigzag,asm,normal,960,921600,6611491.0
438,Zigzag,asm,normal,960,921600,6244689.0
439,Zigzag,asm,normal,960,921600,6115994.0
440,Zigzag,asm,normal,960,921600,5987484.0
441,Zigzag,asm,normal,960,921600,6136893.0
442,Zigzag,asm,normal,960,921600,5741761.0
443,Zigzag,asm,normal,960,921600,20077508.0
444,Zigzag,asm,normal,960,921600,6623677.0
445,Zigzag,asm,normal,960,921600,6395298.0
446,Zigzag,asm,normal,960,921600,6045543.0
447,Zigzag,asm,normal,960,921600,6148497.0
448,Zigzag,asm,normal,960,921600,6274727.0
449,Zigzag,asm,normal,960,921600,6108540.0
450,Zigzag,asm,normal,1024,1048576,7355951.0
451,Zigzag,asm,normal,1024,1048576,33674388.0
452,Zigzag,asm,normal,1024,1048576,7198157.0
453,Zigzag,asm,normal,1024,1048576,7676500.0
454,Zigzag,asm,normal,1024,1048576,21654984.0
455,Zigzag,asm,normal,1024,1048576,7626552.0
456,Zigzag,asm,normal,1024,1048576,7706559.0
457,Zigzag,asm,normal,1024,1048576,11068584.0
458,Zigzag,asm,normal,1024,1048576,7569168.0
459,Zigzag,asm,normal,1024,1048576,7431039.0
460,Zigzag,asm,normal,1024,1048576,7523404.0
461,Zigzag,asm,normal,1024,1048576,7286020.0
462,Zigzag,asm,normal,1024,1048576,7185557.0
463,Zigzag,asm,normal,1024,1048576,8020782.0
464,Zigzag,asm,normal,1024,1048576,7769456.0
465,Zigzag,asm,normal,1024,1048576,21648302.0
466,Zigzag,asm,normal,1024,1048576,7634520.0
467,Zigzag,asm,normal,1024,1048576,7955405.0
468,Zigzag,asm,normal,1024,1048576,21658292.0
469,Zigzag,asm,normal,1024,1048576,7247985.0
470,Zigzag,asm,normal,1024,1048576,7524848.0
471,Zigzag,asm,normal,1024,1048576,11219097.0
472,Zigzag,asm,normal,1024,1048576,7424483.0
473,Zigzag,asm,normal,1024,1048576,7206071.0
474,Zigzag,asm,normal,1024,1048576,7333456.0
475,Zigzag,asm,normal,1024,1048576,8662202.0
476,Zigzag,asm,normal,1024,1048576,7320079.0
477,Zigzag,asm,normal,1024,1048576,28649558.0
478,Zigzag,asm,normal,1024,1048576,7654095.0
479,Zigzag,asm,normal,1024,1048576,7462680.0
480,Zigzag,asm,no-branch-penalty,64,4096,26198.0
481,Zigzag,asm,no-branch-penalty,64,4096,27717.0
482,Zigzag,asm,no-branch-penalty,64,4096,28024.0
483,Zigzag,asm,no-branch-penalty,64,4096,28414.0
484,Zigzag,asm,no-branch-penalty,64,4096,27657.0
485,Zigzag,asm,no-branch-penalty,64,4096,26681.0
486,Zigzag,asm,no-branch-penalty,64,4096,27288.0
487,Zigzag,asm,no-branch-penalty,64,4096,26273.0
488,Zigzag,asm,no-branch-penalty,64,4096,25927.0
489,Zigzag,asm,no-branch-penalty,64,4096,27851.0
490,Zigzag,asm,no-branch-penalty,64,4096,27747.0
491,Zigzag,asm,no-branch-penalty,64,4096,28753.0
492,Zigzag,asm,no-branch-penalty,64,4096,29222.0
493,Zigzag,asm,no-branch-penalty,64,4096,28059.0
494,Zigzag,asm,no-branch-penalty,64,4096,28259.0
495,Zigzag,asm,no-branch-penalty,64,4096,27393.0
496,Zigzag,asm,no-branch-penalty,64,4096,26061.0
497,Zigzag,asm,no-branch-penalty,64,4096,26761.0
498,Zigzag,asm,no-branch-penalty,64,4096,28000.0
499,Zigzag,asm,no-branch-penalty,64,4096,68351.0
500,Zigzag,asm,no-branch-penalty,64,4096,28671.0
501,Zigzag,asm,no-branch-penalty,64,4096,25778.0
502,Zigzag,asm,no-branch-penalty,64,4096,27959.0
503,Zigzag,asm,no-branch-penalty,64,4096,27583.0
504,Zigzag,asm,no-branch-penalty,64,4096,28066.0
505,Zigzag,asm,no-branch-penalty,64,4096,25969.0
506,Zigzag,asm,no-branch-penalty,64,4096,26642.0
507,Zigzag,asm,no-branch-penalty,64,4096,25725.0
508,Zigzag,asm,no-branch-penalty,64,4096,27038.0
509,Zigzag,asm,no-branch-penalty,64,4096,26094.0
510,Zigzag,asm,no-branch-penalty,128,16384,104661.0
511,Zigzag,asm,no-branch-penalty,128,16384,104291.0
512,Zigzag,asm,no-branch-penalty,128,16384,103907.0
513,Zigzag,asm,no-branch-penalty,128,16384,109665.0
514,Zigzag,asm,no-branch-penalty,128,16384,103841.0
515,Zigzag,asm,no-branch-penalty,128,16384,104473.0
516,Zigzag,asm,no-branch-penalty,128,16384,104362.0
517,Zigzag,asm,no-branch-penalty,128,16384,113248.0
518,Zigzag,asm,no-branch-penalty,128,16384,111023.0
519,Zigzag,asm,no-branch-penalty,128,16384,110889.0
520,Zigzag,asm,no-branch-penalty,128,16384,104160.0
521,Zigzag,asm,no-branch-penalty,128,16384,153506.0
522,Zigzag,asm,no-branch-penalty,128,16384,104836.0
523,Zigzag,asm,no-branch-penalty,128,16384,104642.0
524,Zigzag,asm,no-branch-penalty,128,16384,110106.0
525,Zigzag,asm,no-branch-penalty,128,16384,104160.0
526,Zigzag,asm,no-branch-penalty,128,16384,103955.0
527,Zigzag,asm,no-branch-penalty,128,16384,109882.0
528,Zigzag,asm,no-branch-penalty,128,16384,104905.0
529,Zigzag,asm,no-branch-penalty,128,16384,109957.0
530,Zigzag,asm,no-branch-penalty,128,16384,109885.0
531,Zigzag,asm,no-branch-penalty,128,16384,109653.0
532,Zigzag,asm,no-branch-penalty,128,16384,114424.0
533,Zigzag,asm,no-branch-penalty,128,16384,105164.0
534,Zigzag,asm,no-branch-penalty,128,16384,104362.0
535,Zigzag,asm,no-branch-penalty,128,16384,109483.0
536,Zigzag,asm,no-branch-penalty,128,16384,104312.0
537,Zigzag,asm,no-branch-penalty,128,16384,104196.0
538,Zigzag,asm,no-branch-penalty,128,16384,104931.0
539,Zigzag,asm,no-branch-penalty,128,16384,104238.0
540,Zigzag,asm,no-branch-penalty,192,36864,211415.0
541,Zigzag,asm,no-branch-penalty,192,36864,313407.0
542,Zigzag,asm,no-branch-penalty,192,36864,229477.0
